,text,favorited,favoriteCount,replyToSN,created,truncated,replyToSID,id,replyToUID,statusSource,screenName,retweetCount,isRetweet,retweeted,longitude,latitude
2177,RT @joannastanek: #Beautiful large yoga mat bag for sale: https://t.co/VyMouroEHR #yoga #YogaDay #yogaeverydamnday #Namaste #craftshout #Ma…,FALSE,0,NA,6/21/2017 21:21,FALSE,NA,8.80899E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",artfulcrafter,2,TRUE,FALSE,NA,NA
2178,RT @joannastanek: #Beautiful large yoga mat bag for sale: https://t.co/VyMouroEHR #yoga #YogaDay #yogaeverydamnday #Namaste #craftshout #Ma…,FALSE,0,NA,6/21/2017 21:20,FALSE,NA,8.80899E+17,NA,"<a href=""https://app.socialzen.net/"" rel=""nofollow"">social-getyogafied</a>",Getyogafied,2,TRUE,FALSE,NA,NA
2179,#Beautiful large yoga mat bag for sale: https://t.co/VyMouroEHR #yoga #YogaDay #yogaeverydamnday #Namaste #craftshout #MadeinUSA #totebag,FALSE,2,NA,6/21/2017 21:19,FALSE,NA,8.80899E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",joannastanek,2,FALSE,FALSE,NA,NA
2180,"RT @IndianDiplomacy: Coming together for #Yoga
Events marking #IDY2017 were held all across West Asia led by Indian Missions &amp; Posts https:…",FALSE,0,NA,6/21/2017 21:17,FALSE,NA,8.80898E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",IndiaInBahrain,11,TRUE,FALSE,NA,NA
2181,RT @LocateYourCare: Happy #InternationalYogaDay! We'll be having a weeklong celebration now that our go-to @AvalonInsider outdoor class is…,FALSE,0,NA,6/21/2017 21:15,FALSE,NA,8.80898E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",KeithDickeyLYC,1,TRUE,FALSE,NA,NA
2182,"RT @LocateYourCare: We're carrying #InternationalYogaDay to the end of the week. @NPR says before popping a pain pill, strike a pose. https…",FALSE,0,NA,6/21/2017 21:15,FALSE,NA,8.80898E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",KeithDickeyLYC,1,TRUE,FALSE,NA,NA
2183,RT @trishstratuscom: Happy #internationalyogaday! Namaste y'all <ed><U+00A0><U+00BD><ed><U+00B9><U+008F><ed><U+00A0><U+00BC><ed><U+00BF><U+00BC> King pigeon - I based my logo for Stratusphere on this pose -we refer to…,FALSE,0,NA,6/21/2017 21:13,FALSE,NA,8.80897E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",crazytrack46,47,TRUE,FALSE,NA,NA
2184,RT @Gurmeetramrahim: Four Generations of my family came together to celebrate #InternationalYogaDay. Huge applaud to PM @narendramodi Ji fo…,FALSE,0,NA,6/21/2017 21:13,FALSE,NA,8.80897E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",jeet1_italy,31884,TRUE,FALSE,NA,NA
2185,"<U+2764>Dating for sex with smart girls in your city<U+25BA><U+25BA><U+25BA> https://t.co/syHOxxDy2J #amoi, #vintage, #3gp, #koreangirl,… https://t.co/6hLy1hxAHZ",FALSE,0,NA,6/21/2017 21:06,TRUE,NA,8.80895E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",LisaOne111,0,FALSE,FALSE,NA,NA
2186,"RT @eoilima: 1st time ever, Embassy of India presents #IDY2017 Protocol in Quechua language spoken by millions in Andean Region.
https://t.…",FALSE,0,NA,6/21/2017 21:05,FALSE,NA,8.80895E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",MultiPATRIOT,6,TRUE,FALSE,NA,NA
2187,"RT @AndyyyPants: Yoga changed my life, happy #InternationalYogaDay fellow yogis <ed><U+00A0><U+00BD><ed><U+00B2><U+0086><ed><U+00A0><U+00BC><ed><U+00BF><U+00BD> https://t.co/gVnyHIck3C",FALSE,0,NA,6/21/2017 20:47,FALSE,NA,8.8089E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",simply_kaylyn,12,TRUE,FALSE,NA,NA
2188,"RT @ani_royal007: when love meets yoga 
there's no dhokha 
#InternationalYogaDay 
#salute https://t.co/4257FkHmOj",FALSE,0,NA,6/21/2017 20:39,FALSE,NA,8.80888E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",ani_royal007,100,TRUE,FALSE,NA,NA
2189,"RT @abhimanu66: It's Me Effect of #InternationalYogaDay 
<ed><U+00A0><U+00BD><ed><U+00B1><U+0090><ed><U+00A0><U+00BD><ed><U+00B1><U+0090><ed><U+00A0><U+00BD><ed><U+00B1><U+0090><ed><U+00A0><U+00BD><ed><U+00B1><U+0090><ed><U+00A0><U+00BD><ed><U+00B1><U+0090><ed><U+00A0><U+00BD><ed><U+00B1><U+0090><ed><U+00A0><U+00BD><ed><U+00B1><U+0090><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082>
Love u all Friends..Be healthy..all https://t.co/j7HSOMLeWF",FALSE,0,NA,6/21/2017 20:38,FALSE,NA,8.80888E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",abhimanu66,45,TRUE,FALSE,NA,NA
2190,"RT @poonaminsan44: @Gurmeetramrahim Thanks for guiding us towards our healthier life pita ji  #InternationalYogaDay love u
<ed><U+00A0><U+00BD><ed><U+00B8><U+008D><ed><U+00A0><U+00BD><ed><U+00B8><U+0098><ed><U+00A0><U+00BD><ed><U+00B8><U+0098><ed><U+00A0><U+00BD><ed><U+00B8><U+009A><ed><U+00A0><U+00BD><ed><U+00B8><U+0098><ed><U+00A0><U+00BD><ed><U+00B8><U+0098>",FALSE,0,NA,6/21/2017 20:34,FALSE,NA,8.80887E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Rajniishu,3,TRUE,FALSE,NA,NA
2191,RT @smritiirani: Honoured to have Gurudev @SriSri ji lead #YogaDay2017 celebrations at Hamirpur in Himachal Pradesh. https://t.co/PnBDgQ6onq,FALSE,0,NA,6/21/2017 20:34,FALSE,NA,8.80887E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",raajeish,1103,TRUE,FALSE,NA,NA
2192,RT @Gurmeetramrahim: Four Generations of my family came together to celebrate #InternationalYogaDay. Huge applaud to PM @narendramodi Ji fo…,FALSE,0,NA,6/21/2017 20:33,FALSE,NA,8.80887E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Rajniishu,31884,TRUE,FALSE,NA,NA
2193,"RT @ArtoflivingIDY: #YogaDay Frisco TX USA #Yoga, #meditation by Bhushan Deodhar, music, food! 200+ participants
#IDYwithArtofLiving #aolid…",FALSE,0,NA,6/21/2017 20:26,FALSE,NA,8.80885E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",MayaYajnik,1,TRUE,FALSE,NA,NA
2194,"#YogaDay Frisco TX USA #Yoga, #meditation by Bhushan Deodhar, music, food! 200+ participants
#IDYwithArtofLiving… https://t.co/iFpuICXvAV",FALSE,1,NA,6/21/2017 20:14,TRUE,NA,8.80882E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",ArtoflivingIDY,1,FALSE,FALSE,NA,NA
2195,"RT @djroopalee: We are the country who invented ""Kamasutras"". 

Cn we have international kamasutra day next? <ed><U+00A0><U+00BD><ed><U+00B8><U+00B3><ed><U+00A0><U+00BD><ed><U+00B8><U+0080>

#YogaDay",FALSE,0,NA,6/21/2017 20:13,FALSE,NA,8.80882E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",krunal3003,3,TRUE,FALSE,NA,NA
2196,"RT @AleciaFox7: Good morning ladies and gentlemen
#YogaDay #yogagirl https://t.co/W0dUNaz3oR",FALSE,0,NA,6/21/2017 20:04,FALSE,NA,8.8088E+17,NA,"<a href=""https://app.socialzen.net/"" rel=""nofollow"">social-getyogafied</a>",Getyogafied,21,TRUE,FALSE,NA,NA
2197,"RT @AleciaFox7: Good morning ladies and gentlemen
#YogaDay #yogagirl https://t.co/W0dUNaz3oR",FALSE,0,NA,6/21/2017 19:56,FALSE,NA,8.80878E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",angel2143650,21,TRUE,FALSE,NA,NA
2198,"RT @lokeshdas14: #InternationalYogaDay 
By yoga one may win his body but can never achieve salvation. Read
#<U+091C><U+0940><U+0928><U+0947>_<U+0915><U+0940>_<U+0930><U+093E><U+0939> for free
https://t.…",FALSE,0,NA,6/21/2017 19:49,FALSE,NA,8.80876E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Devdutt2222,132,TRUE,FALSE,NA,NA
2199,RT @sureshpprabhu: Sharing some more glimpses from #InternationalYogaDay at Mumbai #YogaDay2017 https://t.co/bAAWS1VBcG,FALSE,0,NA,6/21/2017 19:37,FALSE,NA,8.80873E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",shambhuk205,702,TRUE,FALSE,NA,NA
2200,"We are shaped and fashioned by what we love.---  Johann Wolfgang von Goethe

#spirituality #yoga #meditation #yogaday",FALSE,1,NA,6/21/2017 19:31,FALSE,NA,8.80871E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",anil_pandey12,0,FALSE,FALSE,NA,NA
2201,#Onlinecraft Thinking to start #yoga? #handmade #yoga #bag has a large zipped pocket. https://t.co/mlTaVbGrjW #etsy… https://t.co/uxyekChgMc,FALSE,4,NA,6/21/2017 19:10,TRUE,NA,8.80866E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",ZebraMingo,3,FALSE,FALSE,NA,NA
2202,"You, yourself, as much as anybody in the entire universe, deserve ur love and affection.-- Buddha

#spirituality #yoga #meditation #yogaday",FALSE,1,NA,6/21/2017 19:08,FALSE,NA,8.80866E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",anil_pandey12,0,FALSE,FALSE,NA,NA
2203,RT @Gurmeetramrahim: Four Generations of my family came together to celebrate #InternationalYogaDay. Huge applaud to PM @narendramodi Ji fo…,FALSE,0,NA,6/21/2017 19:02,FALSE,NA,8.80864E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",mohitsardana119,31884,TRUE,FALSE,NA,NA
2204,"RT @narendramodi: Wonderful pictures of #YogaDay celebrations in Wenzhou, China. https://t.co/Y6zGJqK65q",FALSE,0,NA,6/21/2017 18:57,FALSE,NA,8.80863E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",BRajeshNaik2,3078,TRUE,FALSE,NA,NA
2205,"RT @NRSanthosh05: #InternationalYogaDay

Sh @BSYBJP thanked  Sh @narendramodi for taking indian culture to nook &amp; Corners of the world . Gl…",FALSE,0,NA,6/21/2017 18:57,FALSE,NA,8.80863E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",BRajeshNaik2,14,TRUE,FALSE,NA,NA
2206,"RT @yogrishiramdev: On #InternationalYogaDay 2017, Patanjali along with Gujarat government made several world records https://t.co/e3iNcmTh…",FALSE,0,NA,6/21/2017 18:55,FALSE,NA,8.80862E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",IndiaShining5,202,TRUE,FALSE,NA,NA
2207,"RT @brahmakumarisHQ: Raja Yoga Centres, Hong Kong celebrated #IDY2017 with @CGIHongKong &amp; @AsiaSociety and shared the benefits of meditatio…",FALSE,0,NA,6/21/2017 18:51,FALSE,NA,8.80861E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",happy_sharmila,12,TRUE,FALSE,NA,NA
2208,RT @narendramodi: Here is more about Nadi Shodhan Pranayama and its advantages. #YogaDay https://t.co/rx7gmRTlat,FALSE,0,NA,6/21/2017 18:43,FALSE,NA,8.80859E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Jayenderdabas,3293,TRUE,FALSE,NA,NA
2209,RT @narendramodi: Know why Sitali Pranayam is beneficial. #YogaDay https://t.co/3by68nFtvF,FALSE,0,NA,6/21/2017 18:42,FALSE,NA,8.80859E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Jayenderdabas,2806,TRUE,FALSE,NA,NA
2210,"RT @narendramodi: Yoga brings fitness and wellness, it is a way towards health assurance. #YogaDay https://t.co/kKeK7Thrcd",FALSE,0,NA,6/21/2017 18:42,FALSE,NA,8.80859E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Jayenderdabas,3338,TRUE,FALSE,NA,NA
2211,RT @narendramodi: Here are some more photos from Lucknow. #YogaDay2017 https://t.co/H9OMo5d046,FALSE,0,NA,6/21/2017 18:41,FALSE,NA,8.80859E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Jayenderdabas,3354,TRUE,FALSE,NA,NA
2212,"Things must be felt with the heart.-- Helen Keller

#spirituality #yoga #meditation #yogaday",FALSE,1,NA,6/21/2017 18:38,FALSE,NA,8.80858E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",anil_pandey12,0,FALSE,FALSE,NA,NA
2213,"RT @yogrishiramdev: On #InternationalYogaDay 2017, Patanjali along with Gujarat government made several world records https://t.co/e3iNcmTh…",FALSE,0,NA,6/21/2017 18:36,FALSE,NA,8.80858E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",jrpatva,202,TRUE,FALSE,NA,NA
2214,"RT @IndianDiplomacy: Coming together for #Yoga
Events marking #IDY2017 were held all across West Asia led by Indian Missions &amp; Posts https:…",FALSE,0,NA,6/21/2017 18:31,FALSE,NA,8.80856E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",GovtOfIndia_,11,TRUE,FALSE,NA,NA
2215,Narendra Modi At the 3rd #YogaDay programme in Lucknow Watch: https://t.co/OKUJjrZLIH via @YouTube,FALSE,0,NA,6/21/2017 18:28,FALSE,NA,8.80856E+17,NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>",Random__share,0,FALSE,FALSE,NA,NA
2216,"RT @AndyyyPants: Yoga changed my life, happy #InternationalYogaDay fellow yogis <ed><U+00A0><U+00BD><ed><U+00B2><U+0086><ed><U+00A0><U+00BC><ed><U+00BF><U+00BD> https://t.co/gVnyHIck3C",FALSE,0,NA,6/21/2017 18:24,FALSE,NA,8.80855E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",brookedonnelle,12,TRUE,FALSE,NA,NA
2217,"RT @AndyyyPants: Yoga changed my life, happy #InternationalYogaDay fellow yogis <ed><U+00A0><U+00BD><ed><U+00B2><U+0086><ed><U+00A0><U+00BC><ed><U+00BF><U+00BD> https://t.co/gVnyHIck3C",FALSE,0,NA,6/21/2017 18:21,FALSE,NA,8.80854E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",bbyathena,12,TRUE,FALSE,NA,NA
2218,"RT @AndyyyPants: Yoga changed my life, happy #InternationalYogaDay fellow yogis <ed><U+00A0><U+00BD><ed><U+00B2><U+0086><ed><U+00A0><U+00BC><ed><U+00BF><U+00BD> https://t.co/gVnyHIck3C",FALSE,0,NA,6/21/2017 18:20,FALSE,NA,8.80854E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",_bbradleyy,12,TRUE,FALSE,NA,NA
2219,RT @abhidj07: Yoga is the language of your soul. #yoga #yogalife #yogi #yogatips #IDY2017 https://t.co/Unjmhmv2bN,FALSE,0,NA,6/21/2017 18:20,FALSE,NA,8.80853E+17,NA,"<a href=""https://app.socialzen.net/"" rel=""nofollow"">social-getyogafied</a>",Getyogafied,1,TRUE,FALSE,NA,NA
2220,"RT @sudarsansand: 'Yoga for Harmony and Peace' - my Sand art on #InternationalYogaDay at Puri Beach in Odisha
#IYD2017 #YogaDay https://t.c…",FALSE,0,NA,6/21/2017 18:16,FALSE,NA,8.80852E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",naresh_dadel,1334,TRUE,FALSE,NA,NA
2221,"Biggest International day of yoga celebration outside India organized by IYDC 

#IYDC #YogaDay #IDY2017 #IYD2017 https://t.co/7XUd0WcAOs",FALSE,0,NA,6/21/2017 18:11,FALSE,NA,8.80851E+17,NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>",IYogaDayCanada,0,FALSE,FALSE,NA,NA
2222,"3rd international day of yoga celebration in Toronto with YogRishi Baba Ramdev 

#IYDC #YogaDay #IYD2017 #IDY2017 https://t.co/OQTyKRDtJ4",FALSE,0,NA,6/21/2017 18:05,FALSE,NA,8.8085E+17,NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>",IYogaDayCanada,0,FALSE,FALSE,NA,NA
2223,"RT @p3multisolution: ""Yoga is the journey 
 of the self, 
 to the self, 
 Through the self.""
#InternationalYogaDay  #InternationalDayofYoga…",FALSE,0,NA,6/21/2017 18:02,FALSE,NA,8.80849E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",chianochkaset11,1,TRUE,FALSE,NA,NA
2224,RT @Gurmeetramrahim: Four Generations of my family came together to celebrate #InternationalYogaDay. Huge applaud to PM @narendramodi Ji fo…,FALSE,0,NA,6/21/2017 18:02,FALSE,NA,8.80849E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Majorsi28926892,31884,TRUE,FALSE,NA,NA
2225,RT @Gurmeetramrahim: Four Generations of my family came together to celebrate #InternationalYogaDay. Huge applaud to PM @narendramodi Ji fo…,FALSE,0,NA,6/21/2017 17:58,FALSE,NA,8.80848E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",InderjeetKus1,31884,TRUE,FALSE,NA,NA
2226,"RT @CollectorGodhra: International Yoga Day Celebrated at M.V.Arts College, Halol
#YogaDay #Panchmahal #Godhra https://t.co/kPLVu99jcB",FALSE,0,NA,6/21/2017 17:57,FALSE,NA,8.80848E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",BharatPSolanki9,5,TRUE,FALSE,NA,NA
2227,"RT @CollectorGodhra: 3rd International Yoga Day Celebrated at Police Parade Ground Godhra
#YogaDay #Panchmahal #District https://t.co/nXGvd…",FALSE,0,NA,6/21/2017 17:57,FALSE,NA,8.80848E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",BharatPSolanki9,6,TRUE,FALSE,NA,NA
2228,RT @narendramodi: Thank you to people across the world who took part in #YogaDay2017 programmes in their countries. The support to Yoga is…,FALSE,0,NA,6/21/2017 17:54,FALSE,NA,8.80847E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",dayal_insan,4276,TRUE,FALSE,NA,NA
2229,Yoga is the language of your soul. #yoga #yogalife #yogi #yogatips #IDY2017 https://t.co/Unjmhmv2bN,FALSE,2,NA,6/21/2017 17:53,FALSE,NA,8.80847E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",abhidj07,1,FALSE,FALSE,NA,NA
2230,RT @Gurmeetramrahim: Four Generations of my family came together to celebrate #InternationalYogaDay. Huge applaud to PM @narendramodi Ji fo…,FALSE,0,NA,6/21/2017 17:52,FALSE,NA,8.80846E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",jindal_nancy1,31884,TRUE,FALSE,NA,NA
2231,RT @ArtoflivingIDY: #YogaDay celebrations Art of Living center at Denville NJ USA June 24 #IDYwithArtofLiving #aolidy #yoga #meditation #pe…,FALSE,0,NA,6/21/2017 17:48,FALSE,NA,8.80846E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",MayaYajnik,1,TRUE,FALSE,NA,NA
2232,"RT @yogrishiramdev: On #InternationalYogaDay 2017, Patanjali along with Gujarat government made several world records https://t.co/e3iNcmTh…",FALSE,0,NA,6/21/2017 17:48,FALSE,NA,8.80846E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Surendr48293441,202,TRUE,FALSE,NA,NA
2233,"The heart is forever inexperienced.-- Henry David Thoreau 

#spirituality #yoga #meditation #yogaday",FALSE,1,NA,6/21/2017 17:46,FALSE,NA,8.80845E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",anil_pandey12,0,FALSE,FALSE,NA,NA
2234,RT @Gurmeetramrahim: Four Generations of my family came together to celebrate #InternationalYogaDay. Huge applaud to PM @narendramodi Ji fo…,FALSE,0,NA,6/21/2017 17:43,FALSE,NA,8.80844E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",NanakNagpal,31884,TRUE,FALSE,NA,NA
2235,@mariawirth1 @Swamy39 @narendramodi @TrueIndology @madhukishwar @RakeshSinha01 @subhashchandra @TarekFatah… https://t.co/ZIBIVYpY3a,FALSE,2,SaveGomata,6/21/2017 17:39,TRUE,8.80842E+17,8.80843E+17,75464445,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",SaveGomata,1,FALSE,FALSE,NA,NA
2236,RT @Gurmeetramrahim: Four Generations of my family came together to celebrate #InternationalYogaDay. Huge applaud to PM @narendramodi Ji fo…,FALSE,0,NA,6/21/2017 17:38,FALSE,NA,8.80843E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",kulwinder012,31884,TRUE,FALSE,NA,NA
2237,RT @JaihindHimanshu: Brave Army jawans doing Yoga in snow conditions at Siachen at -20 degree temperature on #InternationalYogaDay Jai hind…,FALSE,0,NA,6/21/2017 17:38,FALSE,NA,8.80843E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Surbhi_aap,192,TRUE,FALSE,NA,NA
